	direccion	lat	lon
0	Santo Tome 4000, Villa del Parque, Argentina	null	null
0	Jose Bonifacio 2400, Flores, Argentina	null	null
0	O Higgins 3300, Nunez, Argentina	null	null
0	Rodriguez Pena 1800, Barrio Norte, Argentina	null	null
0	Peron Juan D. Tte Gral. 4100, Almagro, Argentina	null	null
0	Rivadavia Av. 3900, Almagro, Argentina	null	null
0	Pje.virasoro 2300, Palermo, Argentina	null	null
0	Sarmiento Esquina Azcuenaga 0, Balvanera, Argentina	null	null
0	Triunvirato 2800, Villa Urquiza, Argentina	null	null
0	Juan Agustin Garcia 2600, Villa Santa Rita, Argentina	null	null
0	Sucre Antonio J De Mcal. 1800, Belgrano, Argentina	null	null
0	Republica De Indonesia 0, Caballito, Argentina	null	null
0	Pasteur 200, Once, Argentina	null	null
0	Anchorena 1900, Recoleta, Argentina	null	null
0	Av. Rivadadvia 7800, Flores, Argentina	null	null
0	Marechal, Leopoldo 1300, Villa Crespo, Argentina	null	null
0	Aaa 0, Palermo Chico - Palermo, Argentina	null	null
0	Avenida San Pedrito 500, Flores, Argentina	null	null
0	Avenida Directorio 3600, Flores, Argentina	null	null
0	Avenida  Directorio 3600, Flores, Argentina	null	null
0	Arevalo 2300, Palermo, Argentina	null	null
0	Angel Pacheco 2800, Villa Urquiza, Argentina	null	null
0	Freire 1600, Belgrano, Argentina	null	null
0	Av. Montes De Oca 1100, Barracas, Argentina	null	null
0	Estados Unidos 3100, San Cristobal, Argentina	null	null
0	Martin Garcia 700, Barracas, Argentina	null	null
0	Triunvirato 4500, Villa Urquiza, Argentina	null	null
0	Teodoro Garcia 2800, Colegiales, Argentina	null	null
0	Coronel Niceto Vega 5300, Palermo, Argentina	null	null
0	Billinghurst 2400, Recoleta, Argentina	null	null
0	Uruguay 1800, Recoleta, Argentina	null	null
0	Vernet 100, Parque Chacabuco, Argentina	null	null
0	Valentin Gomez 3300, Balvanera, Argentina	null	null
0	Boyaca, Avda. 200, Flores, Argentina	null	null
0	Nicolas Repetto 1200, Caballito, Argentina	null	null
0	Tucuman 500, Centro / Microcentro, Argentina	null	null
0	Peron Juan D. Tte Gral. 3900, Almagro, Argentina	null	null
0	Concepcion Arenal 2500, Palermo, Argentina	null	null
0	Gomez, Valentin 2900, Balvanera, Argentina	null	null
0	Chorroarin 1300, Villa Ortuzar, Argentina	null	null
0	Peru 900, San Telmo, Argentina	null	null
0	Malvinas Argentinas 800, Parque Chacabuco, Argentina	null	null
0	Adolfo Davila 800, Parque Chacabuco, Argentina	null	null
0	Rafaela 4900, Villa Luro, Argentina	null	null
0	Blanco Encalada 3700, Villa Urquiza, Argentina	null	null
0	Cossettini, Olga 1500, Puerto Madero, Argentina	null	null
0	Del Libertador Av. 3500, Palermo, Argentina	null	null
0	M. T Alvear 800, Catalinas, Argentina	null	null
0	Lima 1300, Constitucion, Argentina	null	null
0	Manuela Pedraza 2900, Nunez, Argentina	null	null
0	Olga Cossentini 1300, Puerto Madero, Argentina	null	null
0	Cuba 1500, Belgrano, Argentina	null	null
0	Las Heras 2900, Barrio Norte, Argentina	null	null
0	Av. Asamblea 1200, Parque Chacabuco, Argentina	null	null
0	Laprida 1500, Recoleta, Argentina	null	null
0	Bermudez 1900, Monte Castro, Argentina	null	null
0	Avenida Directorio 3500, Parque Avellaneda, Argentina	null	null
0	Senillosa 600, Caballito, Argentina	null	null
0	Jose Bonifacio 700, Caballito, Argentina	null	null
0	Terry 200, Caballito, Argentina	null	null
0	Rivadavia Av. 3400, Almagro, Argentina	null	null
0	Acevedo Eduardo 500, Caballito, Argentina	null	null
0	Gallardo Angel Av. 100, Almagro, Argentina	null	null
0	Marechal Leopoldo 900, Parque Centenario, Argentina	null	null
0	Marechal Leopoldo 900, Villa Crespo, Argentina	null	null
0	Corrientes Av. 2900, Almagro, Argentina	null	null
0	Av.beiro Francisco 3300, Villa Devoto, Argentina	null	null
0	Av. Suarez 1300, Barracas, Argentina	null	null
0	Honduras 500, Palermo Chico - Palermo, Argentina	null	null
0	J.d.peron 2200, Once, Argentina	null	null
0	Boulogne Sur Mer 200, Once, Argentina	null	null
0	Espinosa 2400, Paternal, Argentina	null	null
0	Cerrito 0, Centro / Microcentro, Argentina	null	null
0	Llavallol 4500, Villa Devoto, Argentina	null	null
0	Rodriguez, Cayetano Fray 300, Flores, Argentina	null	null
0	Av. Juana Manso 1300, Puerto Madero, Argentina	null	null
0	Av. De Los Incas 3000, Belgrano, Argentina	null	null
0	Rincon 700, Congreso, Argentina	null	null
0	Superi 1300, Colegiales, Argentina	null	null
0	Concordia 0, Floresta, Argentina	null	null
0	Torrent 1300, Parque Chas, Argentina	null	null
0	Diaz Colodrero 2300, Villa Urquiza, Argentina	null	null
0	Plaza 4100, Saavedra, Argentina	null	null
0	Balbin, Ricardo 3500, Saavedra, Argentina	null	null
0	Av. Olazabal 4200, Villa Urquiza, Argentina	null	null
0	Av Belgrano 2400, Congreso, Argentina	null	null
0	General Las Heras 1700, Barrio Norte, Argentina	null	null
0	Nogoya 4500, Villa Devoto, Argentina	null	null
0	Av Corrientes 3500, Almagro, Argentina	null	null
0	Ramirez De Velazco 1300, Palermo, Argentina	null	null
0	Jaramillo 3900, Saavedra, Argentina	null	null
0	Dorrego Al 1800, Palermo Hollywood - Palermo, Argentina	null	null
0	M. T. De Alvear 2400, Barrio Norte, Argentina	null	null
0	Venezuela 4200, Almagro, Argentina	null	null
0	Avenida Rivdavia 3100, Once, Argentina	null	null
0	11 De Setiembre 1000, Belgrano, Argentina	null	null
0	Bonpland 2400, Palermo Hollywood - Palermo, Argentina	null	null
0	O higgins 2800, Nunez, Argentina	null	null
0	Avenida Doctor Honorio Pueyrredon 0, Caballito, Argentina	null	null
0	Av. Diaz Velez 3300, Almagro, Argentina	null	null
0	Sanchez De Bustamante 800, Almagro, Argentina	null	null
0	Olaguer Y Feliu, Virrey 3400, Colegiales, Argentina	null	null
0	Rivera, Pedro 2500, Belgrano, Argentina	null	null
0	Moldes 2900, Nunez, Argentina	null	null
0	Av Del Libertador 6000, Belgrano, Argentina	null	null
0	Av. Libertador 5658, Pb - Belgrano, Argentina	null	null
0	Gabriela Mistral 2700, Villa Pueyrredon, Argentina	null	null
0	Kennedy 2900, Palermo, Argentina	null	null
0	Av. Montes De Oca 400 10o, Constitucion, Argentina	null	null
0	Avenida Juan B Justo 4400, Paternal, Argentina	null	null
0	Blanco Encalada 5300, Villa Urquiza, Argentina	null	null
0	Avenida Darregueyra 2400, Palermo, Argentina	null	null
0	Las Heras 2300, Recoleta, Argentina	null	null
0	Santander 1600, Caballito, Argentina	null	null
0	Vidt 1800, Barrio Norte, Argentina	null	null
0	Av Elcano 2900, Belgrano, Argentina	null	null
0	Humberto Primo 3500, Boedo, Argentina	null	null
0	Curapaligue 100, Flores, Argentina	null	null
0	Bragado 4800, Parque Avellaneda, Argentina	null	null
0	Ricardo Rojas 400, Retiro, Argentina	null	null
0	Beauchef 900, San Cristobal, Argentina	null	null
0	Figueroa Alcorta 3000, Palermo Chico - Palermo, Argentina	null	null
0	Av. Diaz Velez 4100, Almagro, Argentina	null	null
0	Aguero 1600 (av. Sta Fe), Barrio Norte, Argentina	null	null
0	F. J. Santamaria De Oro 2600, Palermo, Argentina	null	null
0	San Martin 800, Centro / Microcentro, Argentina	null	null
0	Beruti 2500, Barrio Norte, Argentina	null	null
0	Aguero 1500, Barrio Norte, Argentina	null	null
0	Gral Manuel Savio 200, Las Canitas, Argentina	null	null
0	Pasteur 400, Balvanera, Argentina	null	null
0	Doctor Luis Belaustegui 1100, Caballito, Argentina	null	null
0	Migueletes 500, Las Canitas, Argentina	null	null
0	Avenida Belgrano 2900, Balvanera, Argentina	null	null
0	Hipolito Yrigoyen 1400, Congreso, Argentina	null	null
0	Av. De Mayo 1200, Monserrat, Argentina	null	null
0	Arenales 800, Retiro, Argentina	null	null
0	Av Segurola 100, Floresta, Argentina	null	null
0	Renque Cura 1800, Villa Devoto, Argentina	null	null
0	Julian Alvarez 100, Parque Centenario, Argentina	null	null
0	Pasco 500, San Cristobal, Argentina	null	null
0	Pasco 1500, Parque Patricios, Argentina	null	null
0	Gaspar De Jovellanos 500, Barracas, Argentina	null	null
0	Emilio Lamarca 3900, Villa Devoto, Argentina	null	null
0	Doctor Juan Felipe Aranguren 300, Caballito, Argentina	null	null
0	Armenia 2400, Palermo Soho - Palermo, Argentina	null	null
0	Avenida Juan Bautista Alberdi 1700, Caballito, Argentina	null	null
0	Santa Fe 3900, Palermo Viejo - Palermo, Argentina	null	null
0	Av Corrientes 5900, Villa Crespo, Argentina	null	null
0	Avenida Juan Bautista Alberdi 2600, Flores, Argentina	null	null
0	Araujo 0, Villa Luro, Argentina	null	null
0	Avenida Rivadavia 1100, Monserrat, Argentina	null	null
0	Dr. Emilio Ravignani 2200, Palermo Hollywood - Palermo, Argentina	null	null
0	Tucuman 3200, Almagro, Argentina	null	null
0	Anchorena 200, Abasto, Argentina	null	null
0	Libertad 100, San Cristobal, Argentina	null	null
0	Av. San Juan 2500, San Telmo, Argentina	null	null
0	Alvarez Jonte 4900, Monte Castro, Argentina	null	null
0	Ramon Falcon 4300, Floresta, Argentina	null	null
0	Av Elcano 4900, Chacarita, Argentina	null	null
0	Avenida Santa Fe 2300, Barrio Norte, Argentina	null	null
0	Avenida Santa Fe 2300, Recoleta, Argentina	null	null
0	Medrano 1600, Palermo Viejo - Palermo, Argentina	null	null
0	Tronador 3900, Saavedra, Argentina	null	null
0	Rivadavia 764/78, San Nicolas, Argentina	null	null
0	Av. Santa Fe Y Fitz Roy, Palermo, Argentina	null	null
0	Larralde 4000, Saavedra, Argentina	null	null
0	Diaz Colodrero 2700, Villa Urquiza, Argentina	null	null
0	Guayaquil 400, Caballito, Argentina	null	null
0	Av.mayo 700, San Telmo, Argentina	null	null
0	Concordia 3300, Villa Devoto, Argentina	null	null
0	Leopoldo Marechal 800, Parque Centenario, Argentina	null	null
0	Montaneses 2900, Belgrano, Argentina	null	null
0	Pampa 800, Palermo, Argentina	null	null
0	Juan Domingo Peron 3700, Almagro, Argentina	null	null
0	Av.francisco Beiro 4700, Villa Devoto, Argentina	null	null
0	Rodriguez Pe;a 500, San Nicolas, Argentina	null	null
0	Rivera Indarte 400, Flores, Argentina	null	null
0	Austria 2100, Recoleta, Argentina	null	null
0	Av. Luis Maria Campos 1100, Belgrano, Argentina	null	null
0	Bernardo De Irigoyen 1100, San Telmo, Argentina	null	null
0	Diaz Colodrero 2500, Villa Urquiza, Argentina	null	null
0	Ramallo 2700, Nunez, Argentina	null	null
0	Dr. Julian Alvarez 2500, Palermo, Argentina	null	null
0	Paraguay 5300, Palermo Soho - Palermo, Argentina	null	null
0	Cordoba 400, Retiro, Argentina	null	null
0	Av.san Martin 5400, Villa del Parque, Argentina	null	null
0	Yerbal 5124/26, Villa Luro, Argentina	null	null
0	Rivadavia 5900, Caballito, Argentina	null	null
0	General Eustaquio Frias 400, Villa Crespo, Argentina	null	null
0	Lascano 5100, Villa Luro, Argentina	null	null
0	Fitz Roy 1800, Palermo Hollywood - Palermo, Argentina	null	null
0	Avenida Cordoba 6500, Chacarita, Argentina	null	null
0	Presidente Jose Evaristo Uriburu 700, Recoleta, Argentina	null	null
0	Marcelo T. De Alvear 800, Retiro, Argentina	null	null
0	Independencia 2300, San Cristobal, Argentina	null	null
0	Francisco Mariscal Solano Lopez 3300, Villa Devoto, Argentina	null	null
0	11 De Septiembre De 1888 1000, Palermo, Argentina	null	null
0	Avenida Diaz Velez 4500, Caballito, Argentina	null	null
0	Beruti 2900, Barrio Norte, Argentina	null	null
0	Camacua 200, Flores, Argentina	null	null
0	Santos Dumont 2500, Palermo, Argentina	null	null
0	Pasteur 500, Balvanera, Argentina	null	null
0	Boyaca, Avda. 400, Flores, Argentina	null	null
0	Bonifacio, Jose 2700, Flores, Argentina	null	null
0	Av Belgrano 700, Monserrat, Argentina	null	null
0	B. Matienzo 1700, Las Canitas, Argentina	null	null
0	Colombres 400, Almagro, Argentina	null	null
0	Avenida Avellaneda 2000, Flores, Argentina	null	null
0	Republica De La India 2700, Palermo Chico - Palermo, Argentina	null	null
0	Av. Alvarez Thomas 1200, Colegiales, Argentina	null	null
0	Espinoza 400, Caballito, Argentina	null	null
0	Darwin 600, Villa Crespo, Argentina	null	null
0	Avellaneda Av. 2800, Flores, Argentina	null	null
0	Del Libertador Av. 2300, Palermo, Argentina	null	null
0	Mendoza 5300, Villa Urquiza, Argentina	null	null
0	Avenida Libertador 300, Retiro, Argentina	null	null
0	Av Regimiento Patricios 100, Barracas, Argentina	null	null
0	Roosevelt 2700, Belgrano, Argentina	null	null
0	Gral. Rivas 2300, Villa del Parque, Argentina	null	null
0	Jose Antonio Cabrera 5400, Palermo Hollywood - Palermo, Argentina	null	null
0	Cordoba, Avda. ., Palermo, Argentina	null	null
0	Sucre, Antonio J. De 800, Nunez, Argentina	null	null
0	Beiro, Francisco, Avda. 4200, Villa Devoto, Argentina	null	null
0	Ecuador 1300 1300, Barrio Norte, Argentina	null	null
0	Av Cabildo 2800, Belgrano, Argentina	null	null
0	Scalabrini Ortiz, Raul, Av. 3300, Palermo, Argentina	null	null
0	Ecuador 800, Once, Argentina	null	null
0	Bulnes 1900, Recoleta, Argentina	null	null
0	Baigorria 2400, Agronomia, Argentina	null	null
0	Lucio Mansilla 3600, Palermo, Argentina	null	null
0	Cabrera 3986 2oc, Palermo, Argentina	null	null
0	Albarino 100, Villa Luro, Argentina	null	null
0	Gral. Rivas 2400, Villa del Parque, Argentina	null	null
0	Suipacha 800, Centro / Microcentro, Argentina	null	null
0	Av. Regimiento Patricios 250, Barracas, Argentina	null	null
0	Ayacucho  150, Congreso, Argentina	null	null
0	Eduardo Schiaffino 2100, Barrio Norte, Argentina	null	null
0	Piedras 600, Monserrat, Argentina	null	null
0	Larralde, Crisologo 2800, Nunez, Argentina	null	null
0	Humberto 1 900, San Telmo, Argentina	null	null
0	Mitre, Bartolome 1700, Congreso, Argentina	null	null
0	Libertad Av. Alvear, Barrio Norte, Argentina	null	null
0	Arcos 3100, Belgrano, Argentina	null	null
0	Sanchez De Bustamante 1183 3o A, Palermo, Argentina	null	null
0	Luis Maria Campos 500, Belgrano, Argentina	null	null
0	Uruguay 600, San Nicolas, Argentina	null	null
0	Austria 2600, Recoleta, Argentina	null	null
0	Alberdi Juan Bautista Av. 1400, Caballito, Argentina	null	null
0	Moldes 1100, Colegiales, Argentina	null	null
0	Godoy Cruz 1600, Palermo, Argentina	null	null
0	Moreno 400, San Nicolas, Argentina	null	null
0	Triunvirato 4300, Villa Urquiza, Argentina	null	null
0	Jufre 200, Palermo, Argentina	null	null
0	Juan Agustin Garcia 2700, Villa del Parque, Argentina	null	null
0	Coronel Ramon Falcon 2400, Flores, Argentina	null	null
0	Gurruchaga 2100, Barrio Norte, Argentina	null	null
0	Av San Martin 3200, Paternal, Argentina	null	null
0	Aristobulo Del Valle 400, Boca, Argentina	null	null
0	Saavedra 700, San Cristobal, Argentina	null	null
0	Naon, Romulo S., Dr. 2300, Belgrano, Argentina	null	null
0	Acuna De Figueroa 1300, Palermo, Argentina	null	null
0	Rivadavia 2300, Balvanera, Argentina	null	null
0	Newbery Jorge 1700, Las Canitas, Argentina	null	null
0	Honorio Pueyrredon 1300, Caballito, Argentina	null	null
0	Avenida Pueyrredon 1300, Barrio Norte, Argentina	null	null
0	Gallo 1700, Recoleta, Argentina	null	null
0	Avenida Correintes 800, Centro / Microcentro, Argentina	null	null
0	Estados Unidos 2900, Almagro, Argentina	null	null
0	Paraguay 3700, Palermo Viejo - Palermo, Argentina	null	null
0	Sanchez De Bustamante 800, Almagro, Argentina	null	null
0	Sanchez De Loria 1000, Boedo, Argentina	null	null
0	Hipolito Yrigoyen 3100, Once, Argentina	null	null
0	Chacarita | Monoambiente A Estrenar!, Chacarita, Argentina	null	null
0	Olleros 3100, Colegiales, Argentina	null	null
0	Ayacucho 1200, Recoleta, Argentina	null	null
0	Juana Manzo 1100, Puerto Madero, Argentina	null	null
0	Araoz 2900, Palermo, Argentina	null	null
0	Av. Libertador  2450, Palermo, Argentina	null	null
0	Junin 200, Balvanera, Argentina	null	null
0	Arenales 3200, Recoleta, Argentina	null	null
0	Av. Olazabal 4450, Villa Urquiza, Argentina	null	null
0	Belgrano, Avda. 1700, Monserrat, Argentina	null	null
0	Bogota 4400, Flores, Argentina	null	null
0	Campos, Luis Maria 500, Las Canitas, Argentina	null	null
0	Dean Funes 400, Congreso, Argentina	null	null
0	Uriburu 600, Congreso, Argentina	null	null
0	Las Heras Av. 2600, Recoleta, Argentina	null	null
0	Doctor Cosme Argerich 3200, Villa del Parque, Argentina	null	null
0	Antonio J. De Sucre 1400, Belgrano, Argentina	null	null
0	Larrea 1000, Palermo, Argentina	null	null
0	Avenida Del Libertador 1100, Palermo, Argentina	null	null
0	Zamudio 4500, Villa Pueyrredon, Argentina	null	null
0	Miller 4800 Entre Pico Y Vedia, Saavedra, Argentina	null	null
0	Dorrego, Avda. 2200, Palermo, Argentina	null	null
0	Cramer 1300, Colegiales, Argentina	null	null
0	Campos Luis Maria Av. 1200, Belgrano, Argentina	null	null
0	Forest, Avda. 300, Chacarita, Argentina	null	null
0	Llerena 2800, Villa Urquiza, Argentina	null	null
0	Dr. Luis Belaustegui 800, Paternal, Argentina	null	null
0	Lacroze Federico Av. 3900, Chacarita, Argentina	null	null
0	Pico 4700, Saavedra, Argentina	null	null
0	Sucre 1000, Nunez, Argentina	null	null
0	Bartolome Mitre 3700, Almagro, Argentina	null	null
0	Av Independencia 3400, Almagro, Argentina	null	null
0	Concepcion Arenal Al 2300, Palermo, Argentina	null	null
0	Arribenos 2600, Nunez, Argentina	null	null
0	Avenida Federico Lacroze 2200, Belgrano, Argentina	null	null
0	Dr. Emilio Ravignani 1500, Palermo Hollywood - Palermo, Argentina	null	null
0	Av Cramer 2900, Belgrano, Argentina	null	null
0	Cabello 3700, Barrio Norte, Argentina	null	null
0	J. L. Cabezon 2400, Villa Pueyrredon, Argentina	null	null
0	Aranguren 0, Caballito, Argentina	null	null
0	Avda. Del Libertador 7800, Nunez, Argentina	null	null
0	Av. Montes De Oca 100, Barracas, Argentina	null	null
0	Av Del Libertador 4900, Las Canitas, Argentina	null	null
0	Avenida Cabildo 900, Belgrano, Argentina	null	null
0	Avenida Alvarez Thomas 300, Palermo Hollywood - Palermo, Argentina	null	null
0	Morelos 400, Caballito, Argentina	null	null
0	Ramirez De Velazco Juan 600, Villa Crespo, Argentina	null	null
0	Corrientes Av. 4800, Villa Crespo, Argentina	null	null
0	Gomez Valentin 3400, Almagro, Argentina	null	null
0	Justo Juan B. Av. 2700, Villa Crespo, Argentina	null	null
0	Alvarez Julian Dr. 300, Villa Crespo, Argentina	null	null
0	Argerich 300, Flores, Argentina	null	null
0	Inclan 4300, Boedo, Argentina	null	null
0	Charcas 4900, Palermo, Argentina	null	null
0	Las Canitas 100, Belgrano, Argentina	null	null
0	Pieres 500, Villa Luro, Argentina	null	null
0	Alvarez Jonte 6100, Versalles, Argentina	null	null
0	Rodriguez Pena 1500, Recoleta, Argentina	null	null
0	Campos Luis Maria Av. 1400, Belgrano, Argentina	null	null
0	Av. Congreso 3800, Coghlan, Argentina	null	null
0	Av. San Martin 5000, Agronomia, Argentina	null	null
0	Anchorena 1000, Barrio Norte, Argentina	null	null
0	Pavon 2900, Boedo, Argentina	null	null
0	Jorge Luis Borges 2200, Palermo Soho - Palermo, Argentina	null	null
0	General Justo Jose De Urquiza 300, Balvanera, Argentina	null	null
0	Av. Sant Fe 1500, Barrio Norte, Argentina	null	null
0	Mexico Al 1600, Entre Solis Y V. Cevallos, Congreso, Argentina	null	null
0	Concepcion Arenal 2700, Palermo, Argentina	null	null
0	Tres De Febrero 3300, Nunez, Argentina	null	null
0	Avenida Cervino 4600, Palermo, Argentina	null	null
0	Avenida Suarez 1200, Barracas, Argentina	null	null
0	Republica De La India 3000, Recoleta, Argentina	null	null
0	Mariscal A Sucre 4200, Belgrano, Argentina	null	null
0	Av. Cordoba 5400, Palermo Hollywood - Palermo, Argentina	null	null
0	San Martin De Tours 2600, Palermo Chico - Palermo, Argentina	null	null
0	Paso 400, Balvanera, Argentina	null	null
0	Valentin Gomez 2700, Balvanera, Argentina	null	null
0	Nunez 2700, Nunez, Argentina	null	null
0	Avenida Congreso 5900, Villa Urquiza, Argentina	null	null
0	Hipolito Irigoyen 1800, Congreso, Argentina	null	null
